연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
301,2022-12-20,2022-12-20~2023-03-19,거성산업,세탁원(다림질원),상용직,시급,9620,무관,0년개월,무관,,,대구광역시 동구 경안로 722-1 (동호동),개인,대구지역본부,2022-12-20,1588-1519
300,2022-12-20,2022-12-20~2023-01-31,(주)케이티씨에스,사무 보조원(일반사업체),계약직,월급,1011600,무관,무관,무관,,,"대전광역시 서구 갈마로 160 ktcs,",중소,광주지역본부,2022-12-20,1588-1519
292,2022-12-20,2022-12-20~2022-12-28,(주)케이티씨에스,안마사,계약직,월급,1746000,무관,무관,무관,,,대전광역시 중구 계룡로 910 (문화동),중소,대전지역본부,2022-12-20,1588-1519
296,2022-12-20,2022-12-20~2022-12-29,어진샘노인복지회관,복지시설 보조원,계약직,시급,9160,무관,무관,무관,,,부산광역시 해운대구 재반로12번길 16 어진샘노인종합복지관 (재송동),중소,부산지역본부,2022-12-20,1588-1519
305,2022-12-20,2022-12-20~2023-01-31,사랑플러스병원,콜센터 상담원(콜센터·고객센터·CS센터),계약직,월급,2010580,경력,1년0개월,무관,,,서울특별시 강동구 양재대로 1580 사랑플러스병원 (명일동),중소,서울동부지사,2022-12-20,1588-1519
445,2022-12-13,2022-12-13~2022-12-16,서울시립북부장애인종합복지관,환경 미화원,계약직,월급,538720,무관,무관,무관,가족·사회·복지학,,서울특별시 노원구 덕릉로70가길 92 .,중소,서울북부지사,2022-12-20,1588-1519
357,2022-12-15,2022-12-15~2022-12-31,영등포고등학교,환경 미화원,상용직,시급,9160,무관,무관,무관,,,서울특별시 동작구 등용로8길 5 (대방동),"공사,공공",서울남부지사,2022-12-20,1588-1519
446,2022-12-13,2022-12-13~2022-12-16,성북시각장애인복지관,환경 미화원,계약직,월급,621040,무관,무관,무관,,,서울특별시 성북구 동소문로25가길 20 (동선동4가),중소,서울북부지사,2022-12-20,1588-1519
443,2022-12-13,2022-12-13~2022-12-16,성북구청,사무 보조원(공공기관),계약직,월급,621040,무관,무관,무관,,,서울특별시 성북구 보문로 168 (삼선동5가),"공사,공공",서울북부지사,2022-12-20,1588-1519
444,2022-12-13,2022-12-13~2022-12-15,성북장애인복지관,환경 미화원,계약직,월급,621040,무관,무관,무관,,,서울특별시 성북구 화랑로 130 (하월곡동),중소,서울북부지사,2022-12-20,1588-1519
289,2022-12-20,2022-12-20~2023-01-31,데상트코리아(주),법무 사무원(일반 기업체),계약직,월급,2100000,무관,0년개월,초대졸,법학,,서울특별시 송파구 올림픽로 300 (신천동) 32층,대기업,서울동부지사,2022-12-20,1588-1519
288,2022-12-20,2022-12-20~2022-12-30,에이치앤엠헤네스앤모리츠 주식회사,매장 정리원(매장 보조원),상용직,시급,10992,무관,무관,무관,,,서울특별시 종로구 종로 51 17층 (종로2가),중소,서울동부지사,2022-12-20,1588-1519
298,2022-12-20,2022-12-20~2022-12-27,경인의료재활센터병원,사무 보조원(공공기관),계약직,월급,2372500,무관,무관,무관,,,인천광역시 연수구 원인재로 263 경인의료재활센터병원 (연수동),중소,인천지사,2022-12-20,1588-1519
293,2022-12-20,2022-12-20~2023-02-28,주식회사 아름누리,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,무관,무관,,,충청북도 청주시 흥덕구 옥산면 과학산업3로 29 아름누리,중소,충북지사,2022-12-20,1588-1519
306,2022-12-20,2022-12-20~2023-02-28,주식회사 아름누리,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,,충청북도 청주시 흥덕구 옥산면 과학산업3로 29 아름누리,중소,충북지사,2022-12-20,1588-1519
317,2022-12-19,2022-12-19~2022-12-30,(주)샘터산업,세탁원(다림질원),상용직,시급,9160,무관,무관,무관,,,강원도 강릉시 강변로 636-16 (주)샘터산업 (입암동),중소,강원지사,2022-12-19,1588-1519
341,2022-12-19,2022-12-19~2022-12-30,중부지방노동청강원지청,사무 보조원(공공기관),계약직,월급,1931520,무관,0년개월,무관,,,"강원도 춘천시 후석로440번길 64 (후평동), 정부춘천지방합동청사","공사,공공",강원지사,2022-12-19,1588-1519
333,2022-12-19,2022-12-19~2023-03-17,(주)네오위즈,웹 디자이너,계약직,시급,9620,무관,무관,무관,,,경기도 성남시 분당구 대왕판교로645번길 14 (삼평동),대기업,경기동부지사,2022-12-19,1588-1519
334,2022-12-19,2022-12-19~2023-03-17,(주)네오위즈,사무 보조원(일반사업체),계약직,시급,9620,무관,무관,무관,,,경기도 성남시 분당구 대왕판교로645번길 14 (삼평동),대기업,경기동부지사,2022-12-19,1588-1519
335,2022-12-19,2022-12-19~2023-03-17,(주)네오위즈,총무 및 일반 사무원,계약직,시급,9620,무관,무관,무관,,,경기도 성남시 분당구 대왕판교로645번길 14 (삼평동),대기업,경기동부지사,2022-12-19,1588-1519
318,2022-12-19,2022-12-19~2022-12-30,주식회사 희망별숲,생산·품질 사무원 및 관리원(음식료품),상용직,시급,9160,무관,0년개월,무관,,,경기도 용인시 기흥구 서천로201번길 14 (농서동)2층 209호~214호,대기업,경기동부지사,2022-12-19,1588-1519
358,2022-12-15,2022-12-15~2022-12-30,나누리가구(사단법인한국장애인고용창출협회),가구 제조원,상용직,시급,9160,무관,무관,무관,,,경기도 포천시 가산면 방산길 82-27 나누리가구,중소,경기북부지사,2022-12-19,1588-1519
319,2022-12-19,2022-12-19~2023-01-02,경남대학교,도서 정리원,계약직,월급,2140580,무관,무관,무관,,,경상남도 창원시 마산합포구 경남대학로 7 경남대학교 (월영동) 경남대학교,대기업,경남지사,2022-12-19,1588-1519
337,2022-12-19,2022-12-19~2023-01-31,38.5호텔,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,0년개월,무관,,,경상남도 창원시 진해구 충장로82번길 15 (송학동),중소,경남지사,2022-12-19,1588-1519
459,2022-12-12,2022-12-12~2023-01-13,에스엘주식회사,직업 운동선수,계약직,월급,1350000,무관,무관,무관,,,경상북도 경산시 진량읍 공단6로 77 경영지원본부 HR팀,중소,대구지역본부,2022-12-19,1588-1519
310,2022-12-19,2022-12-19~2022-12-31,(사)경북지체장애인협회경북지체장애인협회경주시지회,환경 미화원,계약직,월급,538720,무관,무관,무관,,,경상북도 경주시 동천로42번길 30 30 (동천동),중소,경북지사,2022-12-19,1588-1519
312,2022-12-19,2022-12-19~2023-02-28,경상북도칠곡교육지원청,사무 보조원(공공기관),계약직,시급,9620,무관,0년개월,무관,,,경상북도 칠곡군 왜관읍 중앙로10길 33 .,"공사,공공",대구지역본부,2022-12-19,1588-1519
314,2022-12-19,2022-12-19~2022-12-30,(주)유투,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9620,무관,0년개월,무관,,,광주광역시 광산구 평동공단산정로 108 (연산동),중소,광주지역본부,2022-12-19,1588-1519
308,2022-12-19,2022-12-19~2022-12-23,충남대학교병원,의료 보조원,계약직,시급,9160,무관,무관,무관,,,대전광역시 중구 문화로 282 충남대학교병원 (대사동),중소,대전지역본부,2022-12-19,1588-1519
321,2022-12-19,2022-12-19~2022-12-30,록시땅코리아유한회사,사무 보조원(일반사업체),계약직,월급,1300000,무관,무관,무관,,,서울특별시 강남구 테헤란로87길 36 도심공항타워 21층 (삼성동),중소,서울동부지사,2022-12-19,1588-1519
340,2022-12-19,2022-12-19~2023-01-13,서울여자대학교부속유치원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,835900,경력,1년0개월,무관,,,서울특별시 노원구 화랑로 621 (공릉동),개인,서울북부지사,2022-12-19,1588-1519
311,2022-12-19,2022-12-19~2022-12-21,도봉장애인종합복지관,환경 미화원,계약직,월급,538720,무관,0년개월,무관,,,서울특별시 도봉구 마들로 664-23 (도봉동),중소,서울북부지사,2022-12-19,1588-1519
330,2022-12-19,2022-12-19~2023-01-20,사회복지법인 굿네이버스,사무 보조원(일반사업체),시간제,시급,9800,무관,무관,무관,,,서울특별시 동작구 상도로 133 3층 (상도동),중소,서울남부지사,2022-12-19,1588-1519
325,2022-12-19,2022-12-19~2023-01-20,에스씨지솔루션즈(주),경비 관리자,계약직,월급,2300000,무관,무관,무관,,,서울특별시 동작구 상도로 234 서울도시가스빌딩 (상도동),중소,서울남부지사,2022-12-19,1588-1519
347,2022-12-16,2022-12-16~2023-01-05,메가위드(주),"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1000000,무관,0년개월,무관,,,서울특별시 서초구 효령로 321 1층(서초동),중소,서울동부지사,2022-12-19,1588-1519
324,2022-12-19,2022-12-19~2023-02-28,데상트코리아(주),쇼핑몰택배 준비원,계약직,월급,2100000,무관,0년개월,고졸,,,서울특별시 송파구 올림픽로 300 (신천동) 32층,대기업,서울동부지사,2022-12-19,1588-1519
331,2022-12-19,2022-12-19~2023-02-28,데상트코리아(주),생산·품질 사무원 및 관리원(그 외 분야),계약직,월급,2100000,무관,0년개월,고졸,,,서울특별시 송파구 올림픽로 300 (신천동) 32층,대기업,서울동부지사,2022-12-19,1588-1519
420,2022-12-13,2022-12-13~2023-01-20,주식회사 한울타리,음료 조리사(바리스타 포함),계약직,월급,1036000,무관,무관,무관,,,서울특별시 종로구 새문안로 58 광화문빌딩 2층 한울타리,중소,서울지역본부,2022-12-19,1588-1519
338,2022-12-19,2022-12-19~2023-01-31,세종충남대학교병원,환경 미화원,계약직,연봉,25000000,무관,무관,무관,,,세종특별자치시  보듬7로 20 407 (도담동),중소,대전지역본부,2022-12-19,1588-1519
339,2022-12-19,2022-12-19~2023-01-31,세종충남대학교병원,기타 보건·의료 서비스 종사원,계약직,연봉,25000000,무관,무관,무관,,,세종특별자치시  보듬7로 20 407 (도담동),중소,대전지역본부,2022-12-19,1588-1519
336,2022-12-19,2022-12-19~2023-01-31,세종충남대학교병원,주차 관리·안내원,계약직,연봉,13000000,무관,무관,무관,,,세종특별자치시  보듬7로 20 407 (도담동),중소,대전지역본부,2022-12-19,1588-1519
332,2022-12-19,2022-12-19~2023-02-17,한울사랑 유한회사,사무 보조원(일반사업체),계약직,월급,2300000,무관,0년개월,무관,,,"전라남도 여수시 덕충2길 32 1층 1-1호 (덕충동, GS칼텍스벨류센터)",중소,전남지사,2022-12-19,1588-1519
322,2022-12-19,2022-12-19~2023-03-10,24시안마원,안마사,상용직,시급,9160,무관,무관,무관,,,제주특별자치도 제주시 서광로20길 7 (삼도일동),개인,제주지사,2022-12-19,1588-1519
391,2022-12-14,2022-12-14~2023-03-10,제주대학교병원,데스크 안내원,계약직,시급,9160,무관,0년개월,무관,,,제주특별자치도 제주시 아란13길 15 (아라일동),대기업,제주지사,2022-12-19,1588-1519
374,2022-12-15,2022-12-16~2023-01-31,자화전자(주),직업 운동선수,계약직,월급,1150000,무관,무관,무관,,,"충청북도 청주시 청원구 북이면 충청대로 1217 (현암리), 충청대로 1217",중소,충북지사,2022-12-19,1588-1519
345,2022-12-16,2022-12-16~2022-12-31,(주)한국장애인복지일자리나눔,사무 보조원(일반사업체),상용직,시급,9160,무관,무관,무관,,,"경기도 광명시 소하로 190 제4층, 제402호(소하동, 광명G타워) (소하동)",중소,경기서부지사,2022-12-16,1588-1519
427,2022-12-13,2022-12-13~2022-12-22,한국교통장애인협회구미시장애인종합복지관,시설 요양보호사(노인요양사),계약직,시급,9620,무관,무관,무관,특수교육학,,경상북도 구미시 공원로 340 340 (형곡동),중소,경북지사,2022-12-16,1588-1519
433,2022-12-13,2022-12-13~2022-12-22,한국교통장애인협회구미시장애인종합복지관,환경 미화원,계약직,시급,9620,무관,무관,무관,특수교육학,,경상북도 구미시 공원로 340 340 (형곡동),중소,경북지사,2022-12-16,1588-1519
428,2022-12-13,2022-12-13~2022-12-22,(사)한국교통장애인협회구미시장애인체육관,환경 미화원,계약직,시급,9620,무관,무관,무관,,,경상북도 구미시 공원로 340 구미시장애인체육관 (형곡동),중소,경북지사,2022-12-16,1588-1519
395,2022-12-14,2022-12-14~2022-12-23,금오종합사회복지관,환경 미화원,계약직,시급,9620,무관,무관,무관,,,"경상북도 구미시 문장로 110 (도량동,금오종합사회복지관)","공사,공공",경북지사,2022-12-16,1588-1519
362,2022-12-15,2022-12-15~2022-12-26,구미종합사회복지관,단체 급식 보조원,계약직,시급,9620,무관,무관,무관,,,경상북도 구미시 황상동 110번지,"협회,단체",경북지사,2022-12-16,1588-1519
497,2022-12-09,2022-12-09~2022-12-31,하눌보호작업장,임산물 채취 및 기타 임업 종사원,상용직,시급,9160,무관,0년개월,무관,,,경상북도 봉화군 상운면 이동길 5 1층,"협회,단체",경북지사,2022-12-16,1588-1519
466,2022-12-12,2022-12-12~2022-12-16,재단법인광주복지연구원빛고을노인건강타원,총무 및 일반 사무원,계약직,월급,2011000,무관,0년개월,무관,,,광주광역시 남구 덕남길 7 (노대동) 1층,"협회,단체",광주지역본부,2022-12-16,1588-1519
353,2022-12-16,2022-12-16~2023-01-31,우리이웃장애인자립생활센터,그 외 사회복지 종사원,상용직,시급,9620,무관,무관,대졸,국어·국문학,,광주광역시 북구 서하로233번길 5 (오치동),"협회,단체",광주지역본부,2022-12-16,1588-1519
498,2022-12-09,2022-12-09~2022-12-31,한국산림복지진흥원,공공행정 사무원,상용직,연봉,23000000,무관,무관,무관,,,대전광역시 서구 둔산북로 121 2층 209호 (둔산동),중소,경북지사,2022-12-16,1588-1519
354,2022-12-16,2022-12-16~2022-12-22,(주)아누타,음료 조리사(바리스타 포함),상용직,시급,9620,무관,0년개월,무관,,,"대전광역시 유성구 문지로 285 104,105호(문지동)",중소,대전지역본부,2022-12-16,1588-1519
355,2022-12-16,2022-12-16~2023-01-06,부산광역시어린이회관,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),상용직,월급,934000,무관,무관,무관,,,부산광역시 부산진구 성지곡로33번길 29-28 (초읍동)부산광역시어린이회관,"공사,공공",부산지역본부,2022-12-16,1588-1519
346,2022-12-16,2022-12-16~2022-12-22,삼성서울병원,총무 및 일반 사무원,계약직,월급,1860000,무관,무관,무관,,,서울특별시 강남구 일원로 81 (일원동),대기업,서울동부지사,2022-12-16,1588-1519
343,2022-12-16,2022-12-16~2023-01-12,(주)유한건강생활,안마사,상용직,월급,1600000,무관,무관,무관,,,서울특별시 영등포구 여의대로 108 (여의도동) 파크원 타워2 34층,중소,서울남부지사,2022-12-16,1588-1519
